anio,mes,VPU,fob_dolar,pos_ncm,sector,provincia,nombre_importador,primer_periodo,ultimo_periodo
2026,4,Vaca Muerta Oleoducto Sur (VMOS),379.3,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),6006.88,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),26.68,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),103.42,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),9448.88,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),116.86,8481.80.93,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),65315.71,7308.90.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),2464.11,8528.59.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),3352.98,9025.90.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),7799.48,9026.90.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),23.59,8536.10.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),83.04,8538.90.10,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),94.37,6815.19.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),390699.53,9406.90.20,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),215694.78,8426.19.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),1020.95,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),393.37,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),4914.53,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),13.55,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),1258.6,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),6418.86,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,2,Vaca Muerta Oleoducto Sur (VMOS),4510.87,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,2,Parque Eólico Olavarría,7505.54,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,15487.27,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,24742.23,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,6135.7,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,23450.68,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Vaca Muerta Oleoducto Sur (VMOS),62376.18,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,2,Parque Eólico Olavarría,95391.47,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,77209.36,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,101328.09,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,56958.33,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,114800,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,143751.79,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,189803.35,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Solar El Quemado y Anexos,2228803.87,8504.23.00,Energía,Mendoza,RIGI - LUZ DEL CAMPO S. A.    ,202501,202607
2026,2,Parque Eólico Olavarría,82139.5,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,130856.18,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,138515.92,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,152648.35,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,183729.89,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,155559.79,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,1,Proyecto Rincón,341.76,4016.93.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,1,Proyecto Rincón,676.88,3917.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,1,Proyecto Rincón,26.88,4016.93.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,1,Parque Eólico Olavarría,42737.37,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,55293.66,7308.90.90,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,7445.85,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,16547.57,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,2,Parque Eólico Olavarría,9693.05,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,1,Parque Eólico Olavarría,19372.69,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,3,Proyecto Rincón,2210.34,8424.90.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,3,Proyecto Rincón,3659.67,7307.22.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,3,Proyecto Rincón,371.79,7307.22.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,3,Proyecto Rincón,846.1,3917.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,3,Proyecto Rincón,14.42,3917.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,3,Proyecto Rincón,141.93,3917.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,3,Proyecto Rincón,11575,8421.29.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,3,Vaca Muerta Oleoducto Sur (VMOS),2234.71,7307.99.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,3,Vaca Muerta Oleoducto Sur (VMOS),120.63,4016.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,3,Proyecto Rincón,2860.45,8424.90.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,3,Proyecto Rincón,4210.57,8481.80.99,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,1,Parque Eólico Olavarría,415580.35,7308.90.90,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,1,Parque Eólico Olavarría,31707.74,7208.51.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,3,Proyecto Siderúrgico Argentino Sidersa,43.98,7326.90.90,Siderurgia,Buenos Aires,RIGI - SIDERSA ACERIA SDE     ,202508,202607
2026,3,Proyecto Rincón,11289.88,8421.99.99,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),1249.32,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),583.96,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),1045.45,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),614.97,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),203.25,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),6220158.43,9026.10.19,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),217.05,8524.91.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),802.12,8481.40.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),2701200.61,7315.82.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),41587.47,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),9454.75,4016.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),30078.19,3917.29.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),16619.5,8481.80.95,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),207.61,9031.80.99,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),622.83,8538.90.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Vaca Muerta Oleoducto Sur (VMOS),42559.81,8481.90.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,4,Proyecto Rincón,271.8,8504.50.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Parque Eólico Olavarría,214404.06,8502.31.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,5,Proyecto Rincón,61994.16,3917.21.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,25159.68,3917.21.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,264330,3917.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,2971836.09,8421.29.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,830.4,7326.90.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,6005.18,5909.00.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,1049.87,7307.29.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,397.45,7326.90.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Expansión Fase 1B,42064,8421.99.99,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,173,8481.10.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,597,8482.30.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,940.5,8483.20.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,230,8413.91.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,378,8538.90.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,1121,8538.90.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,2083,8517.62.99,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,1500,9030.39.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,1500,9030.32.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,30,9026.20.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,50,9017.30.20,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,450,8206.00.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,7500,9031.80.99,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,50,8424.90.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,40,8424.89.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,39,3926.90.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,51,9603.90.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,4,6814.10.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,30,9031.90.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,16397.22,8421.99.99,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Proyecto Rincón,11576.92,8431.39.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,1723.75,8501.52.10,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),8470.42,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),7998,8609.00.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),554.75,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),4147.36,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),4017.6,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),289309.01,8413.70.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),794270.02,8413.70.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),830.32,7307.91.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),23175.76,7307.91.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),9990.56,7307.91.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),48831.66,7307.91.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),4384.91,7304.39.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),281739.36,7309.00.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),518294.7,7309.00.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),408596,7309.00.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),25069.79,8484.10.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),762587.21,8413.70.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),11330.39,7307.91.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),8869.38,7326.90.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Expansión Fase 1B,1986,8412.31.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,6771,9027.50.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,4875,9032.81.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,1300,8412.31.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,215,8413.91.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,524,8538.90.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Proyecto Rincón,21790.08,3917.21.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Expansión Fase 1B,12336,8483.30.29,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,2000,9031.80.99,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,387,8206.00.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,20,3923.30.90,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,5820,4016.93.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Expansión Fase 1B,26,4016.93.00,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Proyecto Rincón,2125.2,3917.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Parque Eólico Olavarría,2962.99,8471.49.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,5,Proyecto Rincón,84007.74,3917.21.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,59032.44,3917.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,19674.66,3917.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Parque Eólico Olavarría,158911.37,8502.31.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,5,Proyecto Rincón,8087,3917.21.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,882.35,7307.29.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,445.14,3926.90.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,1673.52,7326.90.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,20664.72,3917.21.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Expansión Fase 1B,7648,8421.99.99,Minería,Catamarca,RIGI - MINERA DEL ALTIPLANO SA,202605,202607
2026,5,Parque Eólico Olavarría,4344883.65,8502.31.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,5,Proyecto Rincón,49186.5,3917.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,6558.2,3917.40.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,2949660.09,8421.29.90,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),159199.4,9001.10.20,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),306447,7309.00.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),102440.19,3917.29.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),1339.2,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),229.3,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),7653.18,7318.15.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),20.04,7307.99.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),35.84,7307.93.00,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),452411.33,7309.00.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Vaca Muerta Oleoducto Sur (VMOS),2892.19,3917.40.90,Petróleo y Gas,Río Negro,RIGI - VMOS S. A.             ,202505,202607
2026,5,Parque Eólico Olavarría,104755.23,8502.31.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,5,Proyecto Rincón,85600,9027.89.99,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,2478.79,8431.39.00,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,2535.25,8501.10.19,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Proyecto Rincón,12802.48,8483.40.10,Minería,Salta,RIGI - RINCON MINING PTY LIMIT,202507,202607
2026,5,Hombre Muerto Oeste (HMW),27956.89,5911.90.00,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),33153.5,8413.50.10,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),19748.18,8413.60.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),32613.79,8413.70.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),4163.46,8413.70.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),3845.23,8413.91.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),663963.64,8421.29.30,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),52500,8421.99.99,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),179.02,8413.91.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),553.35,8413.91.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),36.62,8413.91.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),439.42,8413.91.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),20.34,8413.91.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),270.44,4016.93.00,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Parque Eólico Olavarría,190581.39,8502.31.00,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
2026,5,Hombre Muerto Oeste (HMW),9350,8609.00.00,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),12265.56,5911.90.00,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),93.58,8413.91.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),789.33,8413.91.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),813.75,8413.91.90,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Hombre Muerto Oeste (HMW),432.7,4016.93.00,Minería,Catamarca,RIGI - GALAN LITIO SDE        ,202511,202607
2026,5,Parque Eólico Olavarría,589352.12,8537.20.90,Energía,Buenos Aires,RIGI - GENERACION ELECTRICA AR,202511,202607
